"AMA","Recharge Facility","Water User","Year","Group","Data","Variable","deliveries"
"Phoenix","SMRP","Chandler",2019,"USF Deliveries","Recharge","Scheduled","3314"
"Phoenix","SMRP","Chandler",2019,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","SMRP","Gilbert",2019,"USF Deliveries","Recharge","Delivered","2715"
"Phoenix","SMRP","Gilbert",2019,"USF Deliveries","Recharge","Scheduled","2715"
"Phoenix","SMRP","Gilbert",2019,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","SMRP","GRIC",2019,"USF Deliveries","Recharge","Delivered","10319"
"Phoenix","SMRP","GRIC",2019,"USF Deliveries","Recharge","Scheduled","10319"
"Phoenix","SMRP","GRIC",2019,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","SMRP","Scottsdale",2019,"USF Deliveries","Recharge","Delivered","6686"
"Phoenix","SMRP","Scottsdale",2019,"USF Deliveries","Recharge","Scheduled","6686"
"Phoenix","SMRP","Scottsdale",2019,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","SMRP","Total",2019,"USF Deliveries","Recharge","Delivered","25000"
"Phoenix","SMRP","Total",2019,"USF Deliveries","Recharge","Scheduled","25000"
"Phoenix","SMRP","Total",2019,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","Wetlands of Avondale","Phoenix",2019,"USF Deliveries","Recharge","Delivered","4733"
"Phoenix","Wetlands of Avondale","Phoenix",2019,"USF Deliveries","Recharge","Scheduled","4733"
"Phoenix","Wetlands of Avondale","Phoenix",2019,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","Wetlands of Avondale","Total",2019,"USF Deliveries","Recharge","Delivered","4733"
"Phoenix","Wetlands of Avondale","Total",2019,"USF Deliveries","Recharge","Scheduled","4733"
"Phoenix","Wetlands of Avondale","Total",2019,"USF Deliveries","Recharge","Remaining","0"
"Pinal","MAR 5","GRIC",2019,"USF Deliveries","Recharge","Delivered","18616"
"Pinal","MAR 5","GRIC",2019,"USF Deliveries","Recharge","Scheduled","18898"
"Pinal","MAR 5","GRIC",2019,"USF Deliveries","Recharge","Remaining","282"
"Pinal","MAR 5","Total",2019,"USF Deliveries","Recharge","Delivered","18616"
"Pinal","MAR 5","Total",2019,"USF Deliveries","Recharge","Scheduled","18898"
"Pinal","MAR 5","Total",2019,"USF Deliveries","Recharge","Remaining","282"
"Pinal","PVRRF","AZWC, Casa Grande",2019,"USF Deliveries","Recharge","Delivered","0"
"Pinal","PVRRF","AZWC, Casa Grande",2019,"USF Deliveries","Recharge","Scheduled","79"
"Pinal","PVRRF","AZWC, Casa Grande",2019,"USF Deliveries","Recharge","Remaining","79"
"Pinal","PVRRF","Total",2019,"USF Deliveries","Recharge","Delivered","0"
"Pinal","PVRRF","Total",2019,"USF Deliveries","Recharge","Scheduled","79"
"Pinal","PVRRF","Total",2019,"USF Deliveries","Recharge","Remaining","79"
"Tucson","AVRP","Marana",2019,"USF Deliveries","Recharge","Delivered","54"
"Tucson","AVRP","Marana",2019,"USF Deliveries","Recharge","Scheduled","54"
"Tucson","AVRP","Marana",2019,"USF Deliveries","Recharge","Remaining","0"
"Tucson","AVRP","Metro DWID",2019,"USF Deliveries","Recharge","Delivered","2003"
"Tucson","AVRP","Metro DWID",2019,"USF Deliveries","Recharge","Scheduled","2003"
"Tucson","AVRP","Metro DWID",2019,"USF Deliveries","Recharge","Remaining","0"
"Tucson","AVRP","Phoenix",2019,"USF Deliveries","Recharge","Delivered","3500"
"Tucson","AVRP","Phoenix",2019,"USF Deliveries","Recharge","Scheduled","3500"
"Tucson","AVRP","Phoenix",2019,"USF Deliveries","Recharge","Remaining","0"
"Tucson","AVRP","Total",2019,"USF Deliveries","Recharge","Delivered","5557"
"Tucson","AVRP","Total",2019,"USF Deliveries","Recharge","Scheduled","5557"
"Tucson","AVRP","Total",2019,"USF Deliveries","Recharge","Remaining","0"
"Tucson","CAVSARP","Oro Valley",2019,"USF Deliveries","Recharge","Delivered","2300"
"Tucson","CAVSARP","Oro Valley",2019,"USF Deliveries","Recharge","Scheduled","2300"
"Tucson","CAVSARP","Oro Valley",2019,"USF Deliveries","Recharge","Remaining","0"
"Tucson","CAVSARP","Tucson",2019,"USF Deliveries","Recharge","Delivered","58477"
"Tucson","CAVSARP","Tucson",2019,"USF Deliveries","Recharge","Scheduled","57847"
"Tucson","CAVSARP","Tucson",2019,"USF Deliveries","Recharge","Remaining","-630"
"Tucson","CAVSARP","Total",2019,"USF Deliveries","Recharge","Delivered","60777"
"Tucson","CAVSARP","Total",2019,"USF Deliveries","Recharge","Scheduled","60147"
"Tucson","CAVSARP","Total",2019,"USF Deliveries","Recharge","Remaining","-630"
"Tucson","LSCRP","CAGRD",2019,"USF Deliveries","Recharge","Delivered","3174"
"Tucson","LSCRP","CAGRD",2019,"USF Deliveries","Recharge","Scheduled","3189"
"Tucson","LSCRP","CAGRD",2019,"USF Deliveries","Recharge","Remaining","15"
"Tucson","LSCRP","FWID",2019,"USF Deliveries","Recharge","Delivered","2800"
"Tucson","LSCRP","FWID",2019,"USF Deliveries","Recharge","Scheduled","2800"
"Tucson","LSCRP","FWID",2019,"USF Deliveries","Recharge","Remaining","0"
"Tucson","LSCRP","Marana",2019,"USF Deliveries","Recharge","Delivered","346"
"Tucson","LSCRP","Marana",2019,"USF Deliveries","Recharge","Scheduled","346"
"Tucson","LSCRP","Marana",2019,"USF Deliveries","Recharge","Remaining","0"
"Tucson","LSCRP","Oro Valley",2019,"USF Deliveries","Recharge","Delivered","4005"
"Tucson","LSCRP","Oro Valley",2019,"USF Deliveries","Recharge","Scheduled","4005"
"Tucson","LSCRP","Oro Valley",2019,"USF Deliveries","Recharge","Remaining","0"
"Tucson","LSCRP","Tucson",2019,"USF Deliveries","Recharge","Delivered","20700"
"Tucson","LSCRP","Tucson",2019,"USF Deliveries","Recharge","Scheduled","20700"
"Tucson","LSCRP","Tucson",2019,"USF Deliveries","Recharge","Remaining","0"
"Tucson","LSCRP","Total",2019,"USF Deliveries","Recharge","Delivered","31025"
"Tucson","LSCRP","Total",2019,"USF Deliveries","Recharge","Scheduled","31040"
"Tucson","LSCRP","Total",2019,"USF Deliveries","Recharge","Remaining","15"
"Tucson","PMRRP","CAGRD",2019,"USF Deliveries","Recharge","Delivered","11"
"Tucson","PMRRP","CAGRD",2019,"USF Deliveries","Recharge","Scheduled","11"
"Tucson","PMRRP","CAGRD",2019,"USF Deliveries","Recharge","Remaining","0"
"Tucson","PMRRP","Spanish Trail WC",2019,"USF Deliveries","Recharge","Delivered","200"
"Tucson","PMRRP","Spanish Trail WC",2019,"USF Deliveries","Recharge","Scheduled","200"
"Tucson","PMRRP","Spanish Trail WC",2019,"USF Deliveries","Recharge","Remaining","0"
"Tucson","PMRRP","Tucson",2019,"USF Deliveries","Recharge","Delivered","22300"
"Tucson","PMRRP","Tucson",2019,"USF Deliveries","Recharge","Scheduled","22300"
"Tucson","PMRRP","Tucson",2019,"USF Deliveries","Recharge","Remaining","0"
"Tucson","PMRRP","Total",2019,"USF Deliveries","Recharge","Delivered","22511"
"Tucson","PMRRP","Total",2019,"USF Deliveries","Recharge","Scheduled","22511"
"Tucson","PMRRP","Total",2019,"USF Deliveries","Recharge","Remaining","0"
"Tucson","SAVSARP","Metro DWID",2019,"USF Deliveries","Recharge","Delivered","457"
"Tucson","SAVSARP","Metro DWID",2019,"USF Deliveries","Recharge","Scheduled","457"
"Tucson","SAVSARP","Metro DWID",2019,"USF Deliveries","Recharge","Remaining","0"
"Tucson","SAVSARP","Pascua Yaqui - SCAT",2019,"USF Deliveries","Recharge","Delivered","1619"
"Tucson","SAVSARP","Pascua Yaqui - SCAT",2019,"USF Deliveries","Recharge","Scheduled","1619"
"Tucson","SAVSARP","Pascua Yaqui - SCAT",2019,"USF Deliveries","Recharge","Remaining","0"
"Tucson","SAVSARP","Phoenix",2019,"USF Deliveries","Recharge","Delivered","32000"
"Tucson","SAVSARP","Phoenix",2019,"USF Deliveries","Recharge","Scheduled","32000"
"Tucson","SAVSARP","Phoenix",2019,"USF Deliveries","Recharge","Remaining","0"
"Tucson","SAVSARP","Tucson",2019,"USF Deliveries","Recharge","Delivered","32679"
"Tucson","SAVSARP","Tucson",2019,"USF Deliveries","Recharge","Scheduled","32557"
"Tucson","SAVSARP","Tucson",2019,"USF Deliveries","Recharge","Remaining","-122"
"Tucson","SAVSARP","Vail WC",2019,"USF Deliveries","Recharge","Delivered","1320"
"Tucson","SAVSARP","Vail WC",2019,"USF Deliveries","Recharge","Scheduled","1320"
"Tucson","SAVSARP","Vail WC",2019,"USF Deliveries","Recharge","Remaining","0"
"Tucson","SAVSARP","Total",2019,"USF Deliveries","Recharge","Delivered","68075"
"Tucson","SAVSARP","Total",2019,"USF Deliveries","Recharge","Scheduled","67953"
"Tucson","SAVSARP","Total",2019,"USF Deliveries","Recharge","Remaining","-122"
"Total",NA,NA,2019,"USF Deliveries","Recharge","Delivered","295499"
"Total",NA,NA,2019,"USF Deliveries","Recharge","Scheduled","297343"
"Total",NA,NA,2019,"USF Deliveries","Recharge","Remaining","1844"
"Phoenix","MWD","AZWC, White Tank",2020,"GSF Deliveries","Recharge","Delivered","968"
"Phoenix","MWD","AZWC, White Tank",2020,"GSF Deliveries","Recharge","Scheduled","968"
"Phoenix","MWD","AZWC, White Tank",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","MWD","Chaparral City WC",2020,"GSF Deliveries","Recharge","Delivered","3524"
"Phoenix","MWD","Chaparral City WC",2020,"GSF Deliveries","Recharge","Scheduled","3600"
"Phoenix","MWD","Chaparral City WC",2020,"GSF Deliveries","Recharge","Remaining","76"
"Phoenix","MWD","Del Webb/Pulte",2020,"GSF Deliveries","Recharge","Delivered","357"
"Phoenix","MWD","Del Webb/Pulte",2020,"GSF Deliveries","Recharge","Scheduled","357"
"Phoenix","MWD","Del Webb/Pulte",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","MWD","EPCOR, PV",2020,"GSF Deliveries","Recharge","Delivered","2061"
"Phoenix","MWD","EPCOR, PV",2020,"GSF Deliveries","Recharge","Scheduled","2128"
"Phoenix","MWD","EPCOR, PV",2020,"GSF Deliveries","Recharge","Remaining","67"
"Phoenix","MWD","EPCOR, SC",2020,"GSF Deliveries","Recharge","Delivered","4094"
"Phoenix","MWD","EPCOR, SC",2020,"GSF Deliveries","Recharge","Scheduled","4189"
"Phoenix","MWD","EPCOR, SC",2020,"GSF Deliveries","Recharge","Remaining","95"
"Phoenix","MWD","EPCOR, SCW",2020,"GSF Deliveries","Recharge","Delivered","2316"
"Phoenix","MWD","EPCOR, SCW",2020,"GSF Deliveries","Recharge","Scheduled","2372"
"Phoenix","MWD","EPCOR, SCW",2020,"GSF Deliveries","Recharge","Remaining","56"
"Phoenix","MWD","Glendale",2020,"GSF Deliveries","Recharge","Delivered","532"
"Phoenix","MWD","Glendale",2020,"GSF Deliveries","Recharge","Scheduled","532"
"Phoenix","MWD","Glendale",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","MWD","Rio Verde Utilities",2020,"GSF Deliveries","Recharge","Delivered","172"
"Phoenix","MWD","Rio Verde Utilities",2020,"GSF Deliveries","Recharge","Scheduled","172"
"Phoenix","MWD","Rio Verde Utilities",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","MWD","Surprise",2020,"GSF Deliveries","Recharge","Delivered","7059"
"Phoenix","MWD","Surprise",2020,"GSF Deliveries","Recharge","Scheduled","7059"
"Phoenix","MWD","Surprise",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","MWD","Total",2020,"GSF Deliveries","Recharge","Delivered","21083"
"Phoenix","MWD","Total",2020,"GSF Deliveries","Recharge","Scheduled","21377"
"Phoenix","MWD","Total",2020,"GSF Deliveries","Recharge","Remaining","294"
"Phoenix","NMIDD","AWBA Phx AMA",2020,"GSF Deliveries","Recharge","Delivered","953"
"Phoenix","NMIDD","AWBA Phx AMA",2020,"GSF Deliveries","Recharge","Scheduled","965"
"Phoenix","NMIDD","AWBA Phx AMA",2020,"GSF Deliveries","Recharge","Remaining","12"
"Phoenix","NMIDD","CAGRD",2020,"GSF Deliveries","Recharge","Delivered","6854"
"Phoenix","NMIDD","CAGRD",2020,"GSF Deliveries","Recharge","Scheduled","11400"
"Phoenix","NMIDD","CAGRD",2020,"GSF Deliveries","Recharge","Remaining","4546"
"Phoenix","NMIDD","Chandler",2020,"GSF Deliveries","Recharge","Delivered","6800"
"Phoenix","NMIDD","Chandler",2020,"GSF Deliveries","Recharge","Scheduled","6800"
"Phoenix","NMIDD","Chandler",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","NMIDD","Eloy",2020,"GSF Deliveries","Recharge","Delivered","2120"
"Phoenix","NMIDD","Eloy",2020,"GSF Deliveries","Recharge","Scheduled","2120"
"Phoenix","NMIDD","Eloy",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","NMIDD","Gilbert",2020,"GSF Deliveries","Recharge","Delivered","7500"
"Phoenix","NMIDD","Gilbert",2020,"GSF Deliveries","Recharge","Scheduled","7500"
"Phoenix","NMIDD","Gilbert",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","NMIDD","GRIC",2020,"GSF Deliveries","Recharge","Delivered","12546"
"Phoenix","NMIDD","GRIC",2020,"GSF Deliveries","Recharge","Scheduled","8000"
"Phoenix","NMIDD","GRIC",2020,"GSF Deliveries","Recharge","Remaining","-4546"
"Phoenix","NMIDD","Phoenix",2020,"GSF Deliveries","Recharge","Delivered","5865"
"Phoenix","NMIDD","Phoenix",2020,"GSF Deliveries","Recharge","Scheduled","5865"
"Phoenix","NMIDD","Phoenix",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","NMIDD","Surprise",2020,"GSF Deliveries","Recharge","Delivered","3190"
"Phoenix","NMIDD","Surprise",2020,"GSF Deliveries","Recharge","Scheduled","3190"
"Phoenix","NMIDD","Surprise",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","NMIDD","Tohono O'odham - SX",2020,"GSF Deliveries","Recharge","Delivered","25000"
"Phoenix","NMIDD","Tohono O'odham - SX",2020,"GSF Deliveries","Recharge","Scheduled","25000"
"Phoenix","NMIDD","Tohono O'odham - SX",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","NMIDD","WUCFD, Apache Junction",2020,"GSF Deliveries","Recharge","Delivered","844"
"Phoenix","NMIDD","WUCFD, Apache Junction",2020,"GSF Deliveries","Recharge","Scheduled","844"
"Phoenix","NMIDD","WUCFD, Apache Junction",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","NMIDD","Total",2020,"GSF Deliveries","Recharge","Delivered","71672"
"Phoenix","NMIDD","Total",2020,"GSF Deliveries","Recharge","Scheduled","71684"
"Phoenix","NMIDD","Total",2020,"GSF Deliveries","Recharge","Remaining","12"
"Phoenix","QCID","AWBA Phx AMA",2020,"GSF Deliveries","Recharge","Delivered","35"
"Phoenix","QCID","AWBA Phx AMA",2020,"GSF Deliveries","Recharge","Scheduled","35"
"Phoenix","QCID","AWBA Phx AMA",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","QCID","CAGRD",2020,"GSF Deliveries","Recharge","Delivered","1740"
"Phoenix","QCID","CAGRD",2020,"GSF Deliveries","Recharge","Scheduled","1740"
"Phoenix","QCID","CAGRD",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","QCID","Del Webb/Pulte",2020,"GSF Deliveries","Recharge","Delivered","1244"
"Phoenix","QCID","Del Webb/Pulte",2020,"GSF Deliveries","Recharge","Scheduled","1244"
"Phoenix","QCID","Del Webb/Pulte",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","QCID","Gilbert",2020,"GSF Deliveries","Recharge","Delivered","3730"
"Phoenix","QCID","Gilbert",2020,"GSF Deliveries","Recharge","Scheduled","3730"
"Phoenix","QCID","Gilbert",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","QCID","GRIC",2020,"GSF Deliveries","Recharge","Delivered","5000"
"Phoenix","QCID","GRIC",2020,"GSF Deliveries","Recharge","Scheduled","5000"
"Phoenix","QCID","GRIC",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","QCID","Phoenix",2020,"GSF Deliveries","Recharge","Delivered","5000"
"Phoenix","QCID","Phoenix",2020,"GSF Deliveries","Recharge","Scheduled","5021"
"Phoenix","QCID","Phoenix",2020,"GSF Deliveries","Recharge","Remaining","21"
"Phoenix","QCID","Total",2020,"GSF Deliveries","Recharge","Delivered","16749"
"Phoenix","QCID","Total",2020,"GSF Deliveries","Recharge","Scheduled","16770"
"Phoenix","QCID","Total",2020,"GSF Deliveries","Recharge","Remaining","21"
"Phoenix","Roosevelt ID","ASARCO",2020,"GSF Deliveries","Recharge","Delivered","17300"
"Phoenix","Roosevelt ID","ASARCO",2020,"GSF Deliveries","Recharge","Scheduled","17300"
"Phoenix","Roosevelt ID","ASARCO",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","Roosevelt ID","Goodyear",2020,"GSF Deliveries","Recharge","Delivered","3700"
"Phoenix","Roosevelt ID","Goodyear",2020,"GSF Deliveries","Recharge","Scheduled","3700"
"Phoenix","Roosevelt ID","Goodyear",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","Roosevelt ID","Total",2020,"GSF Deliveries","Recharge","Delivered","21000"
"Phoenix","Roosevelt ID","Total",2020,"GSF Deliveries","Recharge","Scheduled","21000"
"Phoenix","Roosevelt ID","Total",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","RWCD","Ak-Chin",2020,"GSF Deliveries","Recharge","Delivered","3500"
"Phoenix","RWCD","Ak-Chin",2020,"GSF Deliveries","Recharge","Scheduled","3500"
"Phoenix","RWCD","Ak-Chin",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","RWCD","ASARCO",2020,"GSF Deliveries","Recharge","Delivered","3700"
"Phoenix","RWCD","ASARCO",2020,"GSF Deliveries","Recharge","Scheduled","3700"
"Phoenix","RWCD","ASARCO",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","RWCD","AZWC, Superstition",2020,"GSF Deliveries","Recharge","Delivered","1743"
"Phoenix","RWCD","AZWC, Superstition",2020,"GSF Deliveries","Recharge","Scheduled","1743"
"Phoenix","RWCD","AZWC, Superstition",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","RWCD","Freeport",2020,"GSF Deliveries","Recharge","Delivered","6600"
"Phoenix","RWCD","Freeport",2020,"GSF Deliveries","Recharge","Scheduled","6600"
"Phoenix","RWCD","Freeport",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","RWCD","Freeport-Miami",2020,"GSF Deliveries","Recharge","Delivered","1825"
"Phoenix","RWCD","Freeport-Miami",2020,"GSF Deliveries","Recharge","Scheduled","1825"
"Phoenix","RWCD","Freeport-Miami",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","RWCD","Freeport-Morenci",2020,"GSF Deliveries","Recharge","Delivered","17600"
"Phoenix","RWCD","Freeport-Morenci",2020,"GSF Deliveries","Recharge","Scheduled","17600"
"Phoenix","RWCD","Freeport-Morenci",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","RWCD","Stone Applications, LLC",2020,"GSF Deliveries","Recharge","Delivered","3000"
"Phoenix","RWCD","Stone Applications, LLC",2020,"GSF Deliveries","Recharge","Scheduled","3000"
"Phoenix","RWCD","Stone Applications, LLC",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","RWCD","Tonto Hills DWID",2020,"GSF Deliveries","Recharge","Delivered","27"
"Phoenix","RWCD","Tonto Hills DWID",2020,"GSF Deliveries","Recharge","Scheduled","27"
"Phoenix","RWCD","Tonto Hills DWID",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","RWCD","Total",2020,"GSF Deliveries","Recharge","Delivered","37995"
"Phoenix","RWCD","Total",2020,"GSF Deliveries","Recharge","Scheduled","37995"
"Phoenix","RWCD","Total",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","SRP","Avondale",2020,"GSF Deliveries","Recharge","Delivered","362"
"Phoenix","SRP","Avondale",2020,"GSF Deliveries","Recharge","Scheduled","362"
"Phoenix","SRP","Avondale",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","SRP","Chandler",2020,"GSF Deliveries","Recharge","Delivered","362"
"Phoenix","SRP","Chandler",2020,"GSF Deliveries","Recharge","Scheduled","362"
"Phoenix","SRP","Chandler",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","SRP","Glendale",2020,"GSF Deliveries","Recharge","Delivered","362"
"Phoenix","SRP","Glendale",2020,"GSF Deliveries","Recharge","Scheduled","362"
"Phoenix","SRP","Glendale",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","SRP","GRIC",2020,"GSF Deliveries","Recharge","Delivered","2800"
"Phoenix","SRP","GRIC",2020,"GSF Deliveries","Recharge","Scheduled","2800"
"Phoenix","SRP","GRIC",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","SRP","Peoria",2020,"GSF Deliveries","Recharge","Delivered","362"
"Phoenix","SRP","Peoria",2020,"GSF Deliveries","Recharge","Scheduled","362"
"Phoenix","SRP","Peoria",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","SRP","Phoenix",2020,"GSF Deliveries","Recharge","Delivered","1200"
"Phoenix","SRP","Phoenix",2020,"GSF Deliveries","Recharge","Scheduled","1200"
"Phoenix","SRP","Phoenix",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","SRP","Scottsdale",2020,"GSF Deliveries","Recharge","Delivered","362"
"Phoenix","SRP","Scottsdale",2020,"GSF Deliveries","Recharge","Scheduled","362"
"Phoenix","SRP","Scottsdale",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","SRP","WUCFD, Apache Junction",2020,"GSF Deliveries","Recharge","Delivered","56"
"Phoenix","SRP","WUCFD, Apache Junction",2020,"GSF Deliveries","Recharge","Scheduled","56"
"Phoenix","SRP","WUCFD, Apache Junction",2020,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","SRP","Total",2020,"GSF Deliveries","Recharge","Delivered","5866"
